,userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,status_count,follower_count,following_count,num_days,account_creation_date,account_language,statuses_per_day,followers_per_day,following_per_day,desc_len_terms,desc_len_chars,num_list_items,num_hashtags,url_count,has_location,last_tweet_date,class_value
189442,4807453753.0,ᴛᴀᴇᴊᴜɴɢ  ☪︎,__kthjjk,63,ɪᴍ ʟᴇᴀʀɴɪɴɢ ʜᴏᴡ ᴛᴏ ʟᴏᴠᴇ ᴍʏsᴇʟғ,17656,4931,4806,973,2016-01-24T11:46:45.000Z,en,18.14594039,5.067831449,4.939362795,6,30,1,0,0,1,2018-09-24T04:29:06.000Z,good
217686,192264230.0,#1 Clarabelle Cow Stan 🐮,sayitssarahhh8,the midwest,i just really love eating ice! oh and i work for a cartoon mouse,41856,444,238,2705,2010-09-18T16:58:44.000Z,en,15.47356747,0.164140481,0.087985213,14,64,1,0,0,1,2018-02-14T15:08:38.000Z,good
213467,8.33243e+17,F A Y T H E,WTFAYTHE_,,I'm just here to avoid friends from Instagram,225,26,105,584,2017-02-19T09:11:26.000Z,en,0.385273973,0.044520548,0.179794521,8,45,1,0,0,0,2018-09-26T11:17:15.000Z,good
222997,789142476.0,Ronnie McBrayer,ronniemcbrayer,"Santa Rosa Beach, Florida",Author. Pastor. Sometime Musician. Syndicated columnist. Lover of coffee and whiskey. I sing songs and tell stories about life and faith.,6111,457,263,1995,2012-08-29T11:34:41.000Z,en,3.063157895,0.229072682,0.131829574,21,137,7,0,0,1,2018-02-14T18:12:29.000Z,good
94617,8.59794e+17,Fiona Edwards,Fiona_CEO_SABP,,"Chief Exec of @sabpNHS, a leading provider of mental health, drug & alcohol & learning disability services. Views are my own.",468,746,1127,502,2017-05-03T15:35:51.000Z,en,0.9322709159999999,1.4860557769999998,2.24501992,19,125,3,0,0,0,2018-09-18T14:40:05.000Z,good
27725,7.55712E+17,Zeinab Abdelwehab,ZEINAB996,,الشمش ☀ما بتمش في الحقيقة ابوها باكر ✌,257,53,382,788,2016-07-20T10:30:53.000Z,ar,0.326142132,0.06725888299999999,0.484771574,6,38,1,0,0,0,2018-09-16T18:20:36.000Z,good
201719,8.8773e+17,Raj,Rakshaskota,India ,The best in a billion!!!!,12462,205,592,431,2017-07-19T17:45:32.000Z,en,28.91415313,0.475638051,1.373549884,5,25,1,0,0,1,2018-09-24T15:16:31.000Z,good
209034,385389703.0,Instituti D4D,InstitutiD4D,"Prishtine, Kosovo",Democracy for Development (D4D) is a think-tank organization with the vision that democracy is a precondition for development.,1192,2356,588,2546,2011-10-05T12:23:33.000Z,en,0.468185389,0.9253731340000001,0.23095051100000002,16,126,2,0,0,1,2018-09-25T09:16:54.000Z,good
183374,7.60438e+17,MARI💜,marilovesbts,,"I'm harmless so let's be friends :) I'm sorry if I always flood your tl 😢 Fangirl probs
#내날이다오예

Your love became my life - Taehyung

[ Fan Account ]",36265,841,370,782,2016-08-02T11:32:25.000Z,en,46.37468031,1.07544757,0.47314578,25,149,2,1,0,0,2018-09-24T01:33:59.000Z,good
58337,573388524.0,Ramosss💔,jordxnnn06,"Dallas, TX",♒️ || 3.30.14👼🏼☝🏼|| 7.12.17🐶☝🏼,64222,1180,410,2314,2012-05-07T04:53:37.000Z,en,27.75367329,0.509939499,0.177182368,0,30,5,0,0,1,2018-09-07T15:56:26.000Z,good
204701,2955490312.0,Nicky 🌈✨💜,Nicky_A36,"Italy, Rome","20yo 🌠 In love with music and books



                                  💘Harry and Jimin enthusiast💘 ||fan account||  
H ~ 4.4.18💫
Liam answered ~ 8.9.18✨",38130,1001,1292,1361,2015-01-01T20:26:54.000Z,it,28.01616458,0.735488611,0.9493019840000001,11,155,5,0,0,1,2018-09-24T19:24:00.000Z,good
147437,3081255206.0,Brent Velasco,bv_vid,,"Videographer, Photographer, and Editor for MedStar Simulation Training & Environment Labs (SiTEL). Follow me for behind the scenes shots and fun video trivia.",157,83,122,1285,2015-03-14T15:07:18.000Z,en,0.122178988,0.06459144,0.094941634,22,158,3,0,0,0,2018-09-20T12:34:36.000Z,good
137862,9.84968e+17,Sam the thot destroyer,SamuelLott10,"Mississippi, USA","Annoying fun crazy DBZ fan, gaming and comics fan, and a 10th grader",177,10,32,159,2018-04-14T01:36:02.000Z,en,1.113207547,0.062893082,0.20125786199999998,12,68,1,0,0,1,2018-09-21T00:05:51.000Z,good
222190,441259460.0,Henry James,henryyjamess,,Professional golfer. #wwfc,3601,464,272,2248,2011-12-19T22:25:44.000Z,en,1.6018683269999998,0.20640569399999997,0.120996441,3,26,2,1,0,0,2018-02-14T16:23:54.000Z,good
56035,1223375684.0,AHCRA,AusHealthReform,,The Australian Health Care Reform Alliance (AHCRA) is a coalition of peak health groups working towards a better health system for Australia’s future.,5937,1566,487,2018,2013-02-27T01:39:51.000Z,en,2.942021804,0.776015857,0.24132804800000002,24,150,2,0,0,0,2018-09-07T06:34:52.000Z,good
31268,7.41278E+17,makailah🏙,deviousdobrik,"Paris, France","Oh, 🍯",9814,326,294,825,2016-06-10T14:35:08.000Z,en,11.89575758,0.395151515,0.35636363600000004,1,5,1,0,0,1,2018-09-13T20:44:31.000Z,good
13561,471502667,Nancy DeMarco,NancyDeMarco,"Mason, NH, USA","Equine clinical massage therapist, novelist, former eventer, feeder of drought-starved honeybees, and chicken whisperer.",502,581,660,2413,2012-01-22T23:22:37.000Z,en,0.208039785,0.24077911300000002,0.273518442,13,120,2,0,0,1,2018-09-01T01:19:34.000Z,good
126399,73139848.0,pulak goyal,pulakgoyal,"New Delhi, Delhi",Reader & dreamer,200,93,73,3297,2009-09-10T15:22:33.000Z,en,0.060661207,0.028207461,0.022141341000000002,2,16,1,0,0,1,2018-09-21T05:13:19.000Z,good
15587,743641141,Olivia Vigdora,vigdora_olivia,,Failing the Tebbitt Test since April 1990.,71750,877,1002,2215,2012-08-07T20:05:49.000Z,en,32.39277652,0.395936795,0.45237020299999997,6,42,2,0,0,0,2018-09-01T07:50:58.000Z,good
81985,2899268701.0,anuradha raman,raman_anuradha,new delhi,"Associate Editor, The Hindu. Tweet only after i read articles/reports/opinions",10802,3606,1195,1397,2014-11-14T10:03:53.000Z,en,7.732283465,2.581245526,0.855404438,9,78,2,0,0,1,2018-09-11T15:02:40.000Z,good
175850,903773208.0,PEM Updates,PEMUpdates,,.,5725,617,3,2160,2012-10-25T12:07:37.000Z,en,2.6504629630000003,0.285648148,0.001388889,0,1,2,0,0,0,2018-09-24T12:55:03.000Z,good
96111,214965732.0,Itsame,MrsBefuddledtoo,Somewhere,"Accept what is,let go of what was and create the future you desire.",6721,484,3277,2861,2010-11-12T17:29:59.000Z,en,2.349178609,0.169171618,1.145403705,14,67,2,0,0,1,2018-09-13T12:16:34.000Z,good
131418,558802194.0,johnlcooper,Cooper56John,Sarf London,"Love: Eating,Drinking and being happy !",7280,80,309,2341,2012-04-20T15:24:09.000Z,en,3.109782144,0.03417343,0.131994874,6,39,2,0,0,1,2018-09-18T10:15:57.000Z,good
22640,9.91633E+17,elen,demualhella,,"ga nerima ajakan ngopi.
milkshake is way cooler than coffee.",10367,484,578,127,2018-05-02T11:00:23.000Z,en,81.62992126,3.811023622,4.551181102,10,60,3,0,0,0,2018-09-07T02:40:57.000Z,good
175973,8.66075e+17,🍂Payton🍁,PaytonM_taylor,Pure imagination,🌻 My Whole Twitter Is Just Retweets Because I’m Not Funny Enough To Tweet Myself🌻,3417,20,129,490,2017-05-20T23:34:04.000Z,en,6.973469388,0.040816327,0.26326530600000003,14,81,1,0,0,1,2018-09-23T22:40:05.000Z,good
136078,9.76479e+17,🦋,shadesofdora,nowhere,Qe t'thot MY GIRL he's the right one for you💓,1087,324,402,181,2018-03-21T15:20:44.000Z,en,6.005524862000001,1.7900552490000001,2.220994475,8,45,1,0,0,1,2018-09-19T08:53:26.000Z,good
140135,7.46145e+17,Leopsorecer,leopsorecer,,Hombre disfrutando de otros hombres y compartiendo lo bueno de ellos. Fake PP,4162,816,875,817,2016-06-24T00:55:48.000Z,en,5.094247246,0.99877601,1.070991432,13,77,2,0,0,0,2018-09-19T20:19:15.000Z,good
51701,9.4571e+17,dirty dan,Essence63189319,"Grapevine, TX",I love food because it is good,231,18,75,254,2017-12-26T17:35:59.000Z,en,0.9094488190000001,0.07086614200000001,0.295275591,7,30,1,0,0,1,2018-09-06T19:17:33.000Z,good
186156,7.8639e+17,💜sunny💤석진,sunnyforjimin,🌏H O P E W O R L D ✌️️,we live so we love,24244,187,689,711,2016-10-13T02:16:16.000Z,en,34.09845288,0.263009845,0.969057665,5,18,1,0,0,1,2018-09-24T02:36:06.000Z,good
117193,223960671.0,Paul Berg,pwberg77,LandOfEnchantment,#Resist #TheResistance #singlepayer #medicareforall #FollowTheMoney,21624,1781,4995,2837,2010-12-07T19:55:56.000Z,en,7.622136059,0.62777582,1.7606626719999998,5,67,1,5,0,1,2018-09-14T19:01:01.000Z,good
90424,8.17856e+17,Josh Leiser,jmlgiants,,Go subscribe to my youtube channel😀,2687,46,181,618,2017-01-07T22:10:48.000Z,en,4.34789644,0.074433657,0.292880259,5,35,1,0,0,0,2018-09-18T02:37:27.000Z,good
145683,1324019023.0,V Bala Subrahmanyam,VB_Subrahmanyam,India,Totally pro India & pro Hindu. Secularism sucks. Intention behind my RT is none of your business. Follow me & get to RT blood requests.,65549,353,340,1999,2013-04-03T06:47:50.000Z,en,32.79089545,0.17658829399999998,0.17008504300000002,23,135,5,0,0,1,2018-09-24T04:25:18.000Z,good
26557,573735854,Stew❄️Harrison,LoveSpanner,Here and there,"50% linguist, 50% art historian, 50% songwriter. Possible idiot.",11005,156,97,2308,2012-05-07T15:36:55.000Z,en,4.768197573999999,0.067590988,0.04202773,6,64,3,0,0,1,2018-09-02T07:13:52.000Z,good
81881,8.50971e+17,Grant MacMaster,MacMastergrant,"London, England","Conservative 💙🇬🇧 Love your country, Love your heritage and be proud to be a part of this Great Britain 🇬🇧",1050,298,1051,520,2017-04-09T07:18:50.000Z,en,2.019230769,0.573076923,2.021153846,18,105,1,0,0,1,2018-09-11T14:35:46.000Z,good
189802,4824546520.0,M_I_S_A,m2i4s2a4,日本 愛知,"無言フォローすいません😢⤵⤵
89line",7443,65,452,979,2016-01-18T16:11:32.000Z,ja,7.602655771,0.06639428,0.461695608,0,21,1,0,0,1,2018-09-24T04:42:54.000Z,good
106888,393046380.0,Lonnie Lee,LonnieJameslee,Texas,"Treat all people with courtesy, politeness and respect. Equality, Justice, Security, Humane.A tax payer with a birth certificate. No to gerrymandering & racism.",29562,1583,3815,2522,2011-10-17T23:13:07.000Z,en,11.72164948,0.627676447,1.5126883430000002,21,160,5,0,0,1,2018-09-13T21:08:05.000Z,good
130147,9.9244e+17,Spookey,SSpookstar,"Walthamstow, London",-3 years old | weeaboo | fire emblem cocksucker | awards for no life | likes rap/vaporvave | splatoon cocksucker,359,24,142,136,2018-05-04T16:25:11.000Z,en,2.639705882,0.176470588,1.044117647,13,112,1,0,0,1,2018-09-18T13:50:10.000Z,good
182498,136460962.0,R o s e 💥,rosefizzle_,Avengers Tower ,↠ • It’s okay to live a life others don’t understand 💁🏻💄💋🤚🏻💥🌹🐯💜✨ ∞ 170402,149799,27148,573,3075,2010-04-24T01:01:37.000Z,en,48.71512195,8.828617886,0.186341463,11,73,1,0,0,1,2018-09-24T01:18:40.000Z,good
160113,54269492.0,ericka lynn,erickaalynn,,"If you've never lost your mind, then you've never followed your heart. xo",5387,170,314,3364,2009-07-06T17:22:48.000Z,en,1.60136742,0.050535077000000005,0.09334126,13,73,2,0,0,0,2018-09-21T18:07:06.000Z,good
208795,2993443266.0,"vinod agarwal  , priya modi ji ko pranam ,",vinodagarwal35,,"blessed and honoured to be followed bysir @piyushgoyaloffc ,desh ka Vikash sirf bjp modi Ji kr sakte h , kabhi mouka mila toh jarur politics main aayenge ,",25647,568,1152,1340,2015-01-23T14:37:56.000Z,en,19.13955224,0.423880597,0.859701493,26,155,1,0,0,0,2018-09-25T08:05:18.000Z,good
17507,7.84967E+17,Whaleford Borfstache Model LM666,rosie333tears,Positive Mental Attitude,"I've told you time and time again
I'm not as think as you drunk I am. Btw my real name is Lindsey McCaul🤦🏻‍♀️ Thank you Seán William McLoughlin💚",1070,95,306,715,2016-10-09T04:03:00.000Z,en,1.496503497,0.132867133,0.42797202799999995,26,144,2,0,0,1,2018-09-25T03:13:25.000Z,good
163841,3314591618.0,Critical Thinking,gamecritically,"Texas, USA","Comedic news casters turned Smashers, expect mid-level plays and high level shenanigans. We occasionally create different kinds of videos.",5760,902,801,1135,2015-08-14T00:57:44.000Z,en,5.0748898680000005,0.794713656,0.7057268720000001,18,138,3,0,0,1,2018-09-22T01:09:09.000Z,good
163531,7.50421e+17,• jaz • misses ii,PhanOkayBye,Clouded,don't worry there's more where that came from this weekend,22343,1581,375,808,2016-07-05T20:06:50.000Z,en,27.65222772,1.956683168,0.464108911,10,58,1,0,0,1,2018-09-22T01:02:46.000Z,good
65928,9.98018e+17,VerseK,Imadethisjustt3,,"Just a OneyPlays, GameGrumps, and SuperMega nerd following they're twitter.  Discord is VerseGay#8848",12,0,30,112,2018-05-20T01:50:55.000Z,en,0.107142857,0.0,0.267857143,13,101,2,0,0,0,2018-09-09T02:50:09.000Z,good
123561,8.55616e+17,𓆉,loonaent,⤷ (..) 𝖾𝗇𝗀 + 𝗉𝗍-𝖻𝗋,﹖ ﹖ . . . 𝘤𝘩𝘢𝘦 𝘩𝘺𝘶𝘯𝘨𝘸𝘰𝘯 + 𝘤𝘩𝘰𝘪 𝘺𝘦𝘳𝘪𝘮 𝘭𝘰𝘷𝘦𝘣𝘰𝘵,8683,311,225,512,2017-04-22T02:56:49.000Z,en,16.95898438,0.607421875,0.439453125,5,44,4,0,0,1,2018-09-16T14:49:10.000Z,good
195410,8.33622e+17,chilum,chilum159,,[Fan account @BTS_twt 💋],53736,37,338,580,2017-02-20T10:17:15.000Z,vi,92.64827586,0.063793103,0.582758621,2,24,1,0,0,0,2018-09-24T09:40:59.000Z,good
70458,9.01487e+17,Nick Milazzo,themilazz95,"Michigan, USA","I play bass for The New Relatives.

What the fuck do you want?",350,49,216,379,2017-08-26T16:49:22.000Z,en,0.92348285,0.129287599,0.569920844,13,62,2,0,0,1,2018-09-10T02:22:58.000Z,good
111483,27010456.0,💥Samantha Lauzon💥,samanthalauzon,"Laval, Québec",#Proud #TransGender woman. #Model #Actress & GLBTQ activist! @PopQuiz_Tv contestant #cockinasock trans educator,73812,2136,2725,3457,2009-03-27T14:10:28.000Z,en,21.3514608,0.617876772,0.788255713,11,111,2,5,0,1,2018-09-14T03:19:58.000Z,good
197159,1.03455e+18,margaux 👑,igiveupsorryy,Belgium,2nd account. I guess I’ll never get my main back so here I am. @Twitter: your mom’s a hoe I h*te you.,12901,94,312,26,2018-08-28T21:03:30.000Z,en,496.19230769999996,3.615384615,12.0,22,101,5,0,0,1,2018-09-24T11:14:58.000Z,good
20557,9.30886E+17,AdaleaFNAF978K_,fnaf378,"California, USA","I deaf & hard little hearing a me age eighteen that,my boyfriend Christopher he deaf both hear did mine eighteen because he mine sweetie",149,39,171,301,2017-11-15T19:50:10.000Z,en,0.495016611,0.129568106,0.5681063120000001,24,136,1,0,0,1,2018-09-13T04:17:56.000Z,good
189671,9.51988e+17,“Epiphany”,seokjin_evans,Europe,Seokjin&Chris,684,187,110,254,2018-01-13T01:21:42.000Z,en,2.6929133860000003,0.7362204720000001,0.433070866,2,13,1,0,0,1,2018-09-24T04:37:35.000Z,good
168905,325812644.0,Sara Dinah Rodriguez,SarDinaSandwich,,"Graphic Designer, Digital Artist and Programmer Larva! Thoughts, memes, and art. Opinions expressed are my own. @viiviicat is my owner. Header by Ilya Kuvshinov",1753,87,97,2642,2011-06-28T22:28:30.000Z,en,0.663512491,0.032929599,0.03671461,24,160,4,0,0,0,2018-09-22T15:01:31.000Z,good
95718,24540595.0,Emily ☠️,emilycharlottej,,Por favor manténganse alejado de las puertas.     I’d rather be at #Epcot,20833,405,736,3468,2009-03-15T15:53:42.000Z,en,6.007208766000001,0.116782007,0.212226067,13,73,2,1,0,0,2018-09-13T11:40:22.000Z,good
204229,9.75376e+17,Joannie Terrell,joanniept18,,observer of the psychotic being in DC,3278,502,1089,190,2018-03-18T14:20:09.000Z,en,17.25263158,2.642105263,5.731578947,7,37,1,0,0,0,2018-09-24T18:27:21.000Z,good
114728,40496786.0,StrabisMUS,DavidMusni,Tree,tryna be someone but not really trying. Athletics VP ng Scarlet Central pero di talaga athletic,25632,417,379,3407,2009-05-16T16:51:42.000Z,en,7.523334312,0.12239506900000001,0.111241561,16,95,2,0,0,1,2018-09-14T11:51:09.000Z,good
68261,9.66676e+17,Talon of the Crows.,laurenicne,Seychelles,Nerd. Geek. Doesn't matter I'm just me.😎,638,44,217,209,2018-02-22T14:07:46.000Z,en,3.052631579,0.21052631600000002,1.038277512,6,40,4,0,0,1,2018-09-20T11:06:39.000Z,good
168765,1.03823e+18,jade,jaaadeannne,,we sister sTaN!!11!,4,1,25,14,2018-09-08T00:40:25.000Z,en,0.28571428600000004,0.071428571,1.785714286,3,19,1,0,0,0,2018-09-22T14:40:57.000Z,good
177981,9.51686e+17,AD,Adorjp,,I only stan legends. BTS • Beyoncé,243,18,274,254,2018-01-12T05:23:14.000Z,en,0.9566929129999999,0.07086614200000001,1.078740157,6,34,2,0,0,0,2018-09-24T00:26:26.000Z,good
176323,9.98591e+17,BTS I guess ❣️,OmegaPenny2,,Just another fan account.,7973,80,290,125,2018-05-21T15:47:08.000Z,en,63.784,0.64,2.32,4,25,2,0,0,0,2018-09-24T00:14:19.000Z,good
43611,6125442.0,Yoga Flowga Flame,SenatorIvy,72 Inch Television St,Author of award-winning autobiography/cookbook/strategy guide 'SenatorIvy: Shit Shoveler in the Albatross Aviary' Bush lied; Kentucky Fried.,49897,1039,458,4128,2007-05-18T02:28:10.000Z,en,12.08745155,0.251695736,0.11094961199999999,13,140,4,0,0,1,2018-09-05T05:16:58.000Z,good
162095,749608183.0,AGL,agamerslife18,Mid West,Just living life the best that I can with my two beautiful children and my gorgeous wife!,3618,251,677,2233,2012-08-10T16:04:40.000Z,en,1.6202418269999999,0.112404837,0.303179579,17,89,1,0,0,1,2018-09-21T21:44:44.000Z,good
71602,535389695.0,Nehal AL sadhan,NehalAlsadhan,والِدَيّ،وعائلتي هم وطني  ,"Pediatrician, Pediatric Emergency Consultant, Emergency Ultrasound fellow 🇺🇸",1542,107,118,2360,2012-03-24T14:26:39.000Z,en,0.653389831,0.045338983,0.05,7,76,1,0,0,1,2018-09-10T03:31:33.000Z,good
174602,3258514552.0,𝒦𝑒𝓎𝓈𝒽𝒶𝓊𝓃 🔑,kaptn_key,"North Carolina, USA",Momento mori || snap: kaptnkey,33957,1034,993,1226,2015-05-15T22:54:30.000Z,en,27.69738989,0.843393148,0.80995106,4,30,2,0,0,1,2018-09-23T16:33:17.000Z,good
39269,9.21852e+17,CgBK10,CgB_K10,,Hello! Currently studying Aerospace Engineering. I draw fan art of various fandoms as a hobby and retweet various blogs/tweets/things that I find interesting.,579,40,21,336,2017-10-21T21:34:43.000Z,en,1.723214286,0.11904761900000001,0.0625,22,158,3,0,0,0,2018-09-23T20:51:33.000Z,good
129223,3597860776.0,Jay Fullington,jayfullington1,,Bills Bills Bills. #livelifeslow Delray-Buffalo,3142,42,558,1104,2015-09-09T11:22:29.000Z,en,2.846014493,0.038043478,0.505434783,4,47,2,1,0,0,2018-09-17T20:36:02.000Z,good
14476,76574312,🧡🖤Still alive and KICKing❤️💙,Astraea_Styx,"New Jersey, USA",I’m Britt. She/her. Animal nut/vegetarian/equal rights activist/film and art lover/pansexual/demiromantic/atheist/aspiring author and director.,328961,1082,466,3285,2009-09-23T06:10:32.000Z,en,100.1403349,0.329375951,0.141856925,10,143,4,0,0,1,2018-09-22T03:01:27.000Z,good
20262,221936102,PATCHES 🌿,PatchesPlays,city of angels ,"hey babes welcome 💫  I do YouTube Let’s Plays 👾  currently playing: GOD OF WAR 💢, LIMBO 🏃🏿‍♂️, and THE EVIL WITHIN 2 🧠",18776,786,737,2850,2010-12-02T01:04:58.000Z,en,6.588070175,0.275789474,0.25859649100000004,19,118,2,0,0,1,2018-09-21T22:01:37.000Z,good
68925,193114540.0,Hector,edc_hector,Midgar,Everyday Carry (EDC) | Atheist | Aromantic Asexual | Knife Connoisseur | Gaming (Un)Extraordinaire | Burrito Enthusiast | @beckysbalboa is a cute bitch 💜,136331,502,499,2910,2010-09-21T00:36:54.000Z,en,46.84914089,0.17250859100000002,0.171477663,18,153,1,0,0,1,2018-09-09T20:36:06.000Z,good
211796,2896433801.0,Cricket,cricket_71,,hostage taker,6448,132,249,1397,2014-11-28T21:00:04.000Z,en,4.615604868,0.094488189,0.178239084,2,13,1,0,0,0,2018-09-26T00:40:02.000Z,good
113670,8.02268e+17,Grandmas Web,GrandmasWeb,,"We are a web of generations united for inclusive policies, compassionate spending, radical kindness, and sweeping, courageous love. #Resist #Persist  #OFAFELLOW",22057,4212,4556,657,2016-11-25T21:51:24.000Z,en,33.57229833,6.410958904,6.934550989,21,160,2,3,0,0,2018-09-14T08:36:07.000Z,good
28892,2323031637,SKiP,PhillipsShaylyn,,“Beautiful Mind”,259,25,210,1671,2014-02-04T02:04:01.000Z,en,0.15499700800000002,0.014961101000000001,0.12567325,2,16,1,0,0,0,2018-09-02T14:33:04.000Z,good
79167,1.01041e+18,@bogak27,bogak27,,"Mother of 3 grown ups, solid @mainedcm fan, team bahay",4807,74,174,79,2018-06-23T06:40:35.000Z,en,60.84810127,0.936708861,2.2025316459999997,9,54,1,0,0,0,2018-09-11T00:26:16.000Z,good
14098,476979816,Viral FundRaising 📢,Viral__Exposure,USA Canada EU UK Asia Global,"Visit http://viralfundraising.us Viral Fundraising Exposure Today & Your Campaign Promoted & Funded on Facebook Twitter to 3,560,000+ Donors, Investors Angels",11927,3804,13680,2416,2012-01-28T18:10:58.000Z,en,4.936672185,1.574503311,5.6622516560000005,17,158,3,0,1,1,2018-09-10T02:15:09.000Z,good
43658,405063099.0,Adrián Torres,adtorreshidalgo,Alpe,"Marido y padre, Enfermero, gestor, curioso.",1850,354,575,2496,2011-11-04T20:12:52.000Z,es,0.741185897,0.141826923,0.23036859,6,43,2,0,0,1,2018-09-05T05:28:16.000Z,good
102035,335879878.0,Pablo Nazareno,PabloNazareno1,,Just a grumpy old snowflake,38714,650,868,2617,2011-07-15T11:46:02.000Z,en,14.79327474,0.248376003,0.331677493,5,27,1,0,0,0,2018-09-13T17:48:42.000Z,good
92549,1328878440.0,Sign Against Stroke,signagnststroke,,"Sign Against Stroke unites patient, medical, and policy communities in a desire to improve the prevention of #AFib-related #stroke",20122,59621,3676,1986,2013-04-05T10:32:54.000Z,en,10.13192346,30.02064451,1.850956697,18,130,1,1,0,0,2018-09-13T08:05:00.000Z,good
43968,1331195287.0,Agent Orange 🇬🇧,PompeyGers1898,,"Scottish by birth.

British by choice.

God save the Queen.
💙🤚🗡️🛡️",13717,384,516,1977,2013-04-06T09:46:43.000Z,en,6.938290339,0.194233687,0.261001517,10,66,4,0,0,0,2018-09-05T07:29:39.000Z,good
70579,41695181.0,Carli 🌺,CCoffman09,Missouri,Chabby & Milly Fan.Warning: There is swearing on this twitter #TeamAbby #TeamMarci #TeamBilly #LoveHard #PositiveVibesOnly #LoveNotHate #KindnessIsEverything,38467,455,307,3398,2009-05-21T22:47:55.000Z,en,11.32048264,0.133902295,0.09034726300000001,15,157,3,7,0,1,2018-09-10T02:27:44.000Z,good
156054,3047538243.0,Pinky #PeoplePower,cncpinky,Ireland,"Honour hard to find in Politics. #PeoplePower #EndCorruptionNow  #PESCO #CETA OUT #DiveSeason Slow is smooth, smooth is fast. The only easy day was yesterday",87175,1431,1143,1308,2015-02-20T18:31:13.000Z,en,66.64755352,1.094036697,0.8738532109999999,24,157,3,5,0,1,2018-09-21T07:19:47.000Z,good
200938,1.02864e+18,💜Taehyung💜BTS,CgvDmon,,"หลงรักคนมีเจ้าของ~
Taehyung ของ Jungkook
Kookv&Vkook is real
น้องชอบหัวใจสีม่วงงงงง 💜 I purple you bts
보라해 ~ 💜",1016,7,23,43,2018-08-12T13:41:00.000Z,th,23.62790698,0.162790698,0.534883721,12,110,1,0,0,0,2018-09-24T14:30:06.000Z,good
114722,8.00768e+17,BornToVote,WomenAreVerbs,Close to the resistance,"My favorite 4-letter words: Love, Hope, and Vote.
Raising a #PostCardMilitia to advance the Resistance.",13537,1414,2317,661,2016-11-21T18:29:48.000Z,en,20.4795764,2.139183056,3.505295008,14,103,4,1,0,1,2018-09-14T11:50:39.000Z,good
179441,9.47941e+17,rあfa 🔜 bts @ newark d-5,illicit_bts,♪,「 seven men stole my heart 」,2255,52,63,265,2018-01-01T21:23:46.000Z,en,8.509433962000001,0.196226415,0.23773584899999997,5,28,1,0,0,1,2018-09-24T00:38:19.000Z,good
42550,9.22594e+17,Sunset Hourglass,SunsetHourglass,,"I'm an aspiring writer, small artist, friendly gamer, and an overall friendly-ish person!",427,19,433,332,2017-10-23T22:40:09.000Z,en,1.286144578,0.057228916,1.304216867,12,89,1,0,0,0,2018-09-21T04:54:52.000Z,good
90188,9.6902e+17,yeeseak,yeeseak,Australia,Back to basic,928,29,66,196,2018-03-01T01:20:58.000Z,en,4.734693878,0.147959184,0.336734694,3,13,1,0,0,1,2018-09-13T01:55:08.000Z,good
90551,1.03868e+18,Max,Max65197609,lmao nah,I’m 14 but I look and sound 15-16 so oops,26,12,67,3,2018-09-09T06:43:00.000Z,en,8.666666667000001,4.0,22.33333333,9,41,1,0,0,1,2018-09-13T02:44:49.000Z,good
144982,111041257.0,Yo soy Venezolano,privas55,,Ciudadano de la Republica de Venezuela,47357,569,520,3150,2010-02-03T16:22:43.000Z,es,15.03396825,0.180634921,0.165079365,6,38,1,0,0,0,2018-09-20T04:34:32.000Z,good
132919,7.03733e+17,"Vivek Moitra, MD",vmoitra,"New York, NY","Intensivist, Anesthesiologist and aspiring Servant Leader #foamcc Tweets are mine and not opinions of @ColumbiaCCM, @CUMCAnesthesia, Columbia, or NYP",52,156,58,933,2016-02-28T00:05:00.000Z,en,0.055734190999999995,0.167202572,0.062165059,19,149,1,1,0,1,2018-09-18T17:17:13.000Z,good
98345,7.60433e+17,LSATSocialMedia,LSATSocialMedia,,"Accounts Manager at AT Social Media

#ATSocialMedia",58915,3734,3885,776,2016-08-02T11:11:11.000Z,en,75.92139175,4.81185567,5.006443299,7,51,1,1,0,0,2018-09-17T14:10:04.000Z,good
91847,2264125303.0,Tincho Silvera,tinchipedia,"England, United Kingdom","Ciudadano del Mundo: I was born in Uruguay, I have lived in Spain and now I'm living in the UK. Intento que haya coherencia entre lo que pienso y actúo. NURSE!",9790,175,234,1721,2013-12-27T10:05:02.000Z,es,5.688553167,0.10168506699999999,0.13596746099999998,31,159,4,0,0,1,2018-09-13T11:04:10.000Z,good
104232,1.0167e+18,ZoomPerks,BrandyFishrDavs,,Save Money Every Month! Text: 385-21-DECAL (385-213-3225). Send Code: Perk18079 Or Click the Link Below Now:,385,23,66,65,2018-07-10T15:13:38.000Z,en,5.923076922999999,0.35384615399999997,1.015384615,13,108,5,0,0,0,2018-09-13T19:16:16.000Z,good
215035,14610645.0,Swedish,Swedish,"Seattle, WA",Nonprofit health system serving Greater Seattle for more than 100 years.,8861,12148,2709,3800,2008-05-01T05:05:39.000Z,en,2.331842105,3.196842105,0.7128947370000001,10,72,2,0,0,1,2018-09-26T19:07:57.000Z,good
