,userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,status_count,follower_count,following_count,num_days,account_creation_date,account_language,statuses_per_day,followers_per_day,following_per_day,desc_len_terms,desc_len_chars,num_list_items,num_hashtags,url_count,has_location,last_tweet_date,class_value
10412,eafffa1784a82f843c9cac36d04277377806b50b381b61096aa2b141f474811c,eafffa1784a82f843c9cac36d04277377806b50b381b61096aa2b141f474811c,eafffa1784a82f843c9cac36d04277377806b50b381b61096aa2b141f474811c,"Kansas City, MO",Cheerful and outgoing. Comments appreciated,11,4,21,7,2017-05-19,en,1.571428571,0.571428571,3.0,5,43,2,0,0,1,2017-05-26 15:05,bot
9764,b521f337a5aa90df33e624178bd9b1714ba99e07df8c5a58eb9d457714ec8500,b521f337a5aa90df33e624178bd9b1714ba99e07df8c5a58eb9d457714ec8500,b521f337a5aa90df33e624178bd9b1714ba99e07df8c5a58eb9d457714ec8500,"Таллин, Санкт-Петербург",Жизнь прекрасна и это навсегда,1581,572,277,711,2014-01-09,ru,2.2236286919999997,0.804500703,0.389592124,5,30,1,0,0,1,2015-12-21 17:53,bot
1137,RvDcXqJFnggMQF0SLBh02xZf4ANVc6l7ED25Es02aIA=,RvDcXqJFnggMQF0SLBh02xZf4ANVc6l7ED25Es02aIA=,RvDcXqJFnggMQF0SLBh02xZf4ANVc6l7ED25Es02aIA=,,Work with Interior Design clients to promote suitable fabric and wallcovering solutions for a wide variety of design projects. Ideas are my own,495,571,1997,985,2015-12-06,en,0.502538071,0.579695431,2.027411168,23,143,2,0,0,0,2018-08-17 15:58,bot
4926,mvar04sxTQVoHiDSRvRT7AFHSnXeKesVP9d7tW8eIWQ=,mvar04sxTQVoHiDSRvRT7AFHSnXeKesVP9d7tW8eIWQ=,mvar04sxTQVoHiDSRvRT7AFHSnXeKesVP9d7tW8eIWQ=,"Hamedan,Iran","و فاصله فقط و فقط تجربه اي بيهوده است.
آرمین پارسا",91,1440,4905,451,2017-11-05,en,0.201773836,3.192904656,10.87583149,11,50,2,0,0,1,2019-01-30 18:48,bot
7373,4208754922,People For Justice!,MissouriNewsUS,,#NeverHillary,1434,5401,5939,377,2015-11-17,en,3.8037135280000003,14.32625995,15.75331565,1,13,1,1,0,0,2016-11-28 00:42,bot
6812,qxUvnc3Rb1VI72EL+GWY1xWnZu8xqKJVF78O8pFBktA=,qxUvnc3Rb1VI72EL+GWY1xWnZu8xqKJVF78O8pFBktA=,qxUvnc3Rb1VI72EL+GWY1xWnZu8xqKJVF78O8pFBktA=,تهران,"You don’t take a photograph, you make it.",16,90,238,139,2018-01-14,en,0.115107914,0.6474820139999999,1.712230216,9,41,2,0,0,1,2018-06-02 13:18,bot
9922,e751bcef951c945bca2e7a8b5cc64e281bb23a74e52ca6b36149e0309cda7d25,e751bcef951c945bca2e7a8b5cc64e281bb23a74e52ca6b36149e0309cda7d25,e751bcef951c945bca2e7a8b5cc64e281bb23a74e52ca6b36149e0309cda7d25,USA,Everything you’ve ever wanted is on the other side of fear.,339,64,273,146,2014-08-28,en,2.3219178080000002,0.438356164,1.869863014,12,59,2,0,0,1,2015-01-21 14:22,bot
5367,PMhYlrikchFqqitfFXUmcfNaUNGSaffUsZUfv3ZXxU4=,PMhYlrikchFqqitfFXUmcfNaUNGSaffUsZUfv3ZXxU4=,PMhYlrikchFqqitfFXUmcfNaUNGSaffUsZUfv3ZXxU4=,مازندران,"حسادت یا خساست ؟
 اسمش را هرچه میخواهی بگذار !
 من میخواهم تو فقط عزیز دل من باشی !",32,54,296,257,2017-11-24,en,0.124513619,0.210116732,1.151750973,16,83,1,0,0,1,2018-08-08 19:37,bot
8825,2e1f48ecb6835771be6a3265f8a7798d503c64ee3f8c170f4b881488062ef8f1,2e1f48ecb6835771be6a3265f8a7798d503c64ee3f8c170f4b881488062ef8f1,2e1f48ecb6835771be6a3265f8a7798d503c64ee3f8c170f4b881488062ef8f1,USA,"The most difficult thing is the decision to act, the rest is merely tenacity.",117,101,136,1007,2013-06-19,en,0.11618669300000001,0.100297915,0.13505461800000002,14,77,2,0,0,1,2016-03-22 19:11,bot
8801,2eb4d121cdbb6131133cbda9508ce35e1a7db19d09b0ea9a71a0a1e2c0a4670a,2eb4d121cdbb6131133cbda9508ce35e1a7db19d09b0ea9a71a0a1e2c0a4670a,2eb4d121cdbb6131133cbda9508ce35e1a7db19d09b0ea9a71a0a1e2c0a4670a,"Brussel, België","Fervent luisteraar #marathonradio,@mnmbe Brussel burger,student,reiziger",4805,1058,4965,883,2015-03-09,ru,5.441676104,1.198187995,5.6228765570000006,8,72,1,1,0,1,2017-08-08 10:07,bot
1136,BdjvK93idaWUg3b+v0V6eef4KBWgq3TxZYg+SJTrE=,BdjvK93idaWUg3b+v0V6eef4KBWgq3TxZYg+SJTrE=,BdjvK93idaWUg3b+v0V6eef4KBWgq3TxZYg+SJTrE=,,Computer Engineer,15,1,22,6,2017-09-28,en,2.5,0.166666667,3.666666667,2,17,1,0,0,0,2017-10-04 07:23,bot
2201,kgUxQg9RFkzQrQJ+MOcfiIG7WOTEmlavE9jBErYr5o=,kgUxQg9RFkzQrQJ+MOcfiIG7WOTEmlavE9jBErYr5o=,kgUxQg9RFkzQrQJ+MOcfiIG7WOTEmlavE9jBErYr5o=,Indonesia,"https://t.co/kBLM8Wj6La merupakan pusat penjualan berbagai macam produk Brankas, Filing Cabinet, Lemari Arsip, Locker, Mobile File dan lain-lain.",80,38,582,10,2017-10-19,id,8.0,3.8,58.2,16,145,4,0,1,1,2017-10-29 14:44,bot
3341,ssy3ugpAHfHKkdtftqJkxnIsFL1gDT2ZB+sDQ8BzwAs=,ssy3ugpAHfHKkdtftqJkxnIsFL1gDT2ZB+sDQ8BzwAs=,ssy3ugpAHfHKkdtftqJkxnIsFL1gDT2ZB+sDQ8BzwAs=,"Denpasar Selatan, Indonesia",Kedermawanan adalah modal untuk hidup lebih bahagia di dunia yang penuh kekikiran.,798,1179,2215,385,2018-01-02,en,2.072727273,3.062337662,5.753246752999999,12,82,2,0,0,1,2019-01-22 14:12,bot
1462,FSGrnWrV1cZmLFyPfb9CQRRNTSFmBmfZjwUgVDA0wQ=,FSGrnWrV1cZmLFyPfb9CQRRNTSFmBmfZjwUgVDA0wQ=,FSGrnWrV1cZmLFyPfb9CQRRNTSFmBmfZjwUgVDA0wQ=,غسالخانه,بخوای نخوای راهت به غسالخونه میفته! پس خوب باش و به کسی بدی نکن!,25,415,374,84,2018-06-12,en,0.297619048,4.94047619,4.4523809519999995,14,64,1,0,0,1,2018-09-04 11:06,bot
2339,kDQj3BbIWFANGWxbZWNFva4cnEajY8G2H031bN0r5RI=,kDQj3BbIWFANGWxbZWNFva4cnEajY8G2H031bN0r5RI=,kDQj3BbIWFANGWxbZWNFva4cnEajY8G2H031bN0r5RI=,,Love driving and riding,16,1,20,6,2017-09-28,en,2.666666667,0.166666667,3.333333333,4,23,1,0,0,0,2017-10-04 07:24,bot
5809,hHxcA6gjbY2PyB1BT2gKhBsf28ipzkipGKE8S4yoWng=,hHxcA6gjbY2PyB1BT2gKhBsf28ipzkipGKE8S4yoWng=,hHxcA6gjbY2PyB1BT2gKhBsf28ipzkipGKE8S4yoWng=,kordestan,بچه که بودم  شب های تابستون زیر سقف آسمون توی بغل مادربزرگ ستاره ها رو می شمردم تا خوابم ببره......حالا، اما نه مادربزرگ هست نه آسمون ستاره داره.....,75,145,229,432,2017-11-11,fa,0.173611111,0.335648148,0.530092593,28,149,12,0,0,1,2019-01-17 18:24,bot
1984,JAl10x7Qqonfwk5QstkoWurJAojo3gjpI8fEwJIb4TE=,JAl10x7Qqonfwk5QstkoWurJAojo3gjpI8fEwJIb4TE=,JAl10x7Qqonfwk5QstkoWurJAojo3gjpI8fEwJIb4TE=,,"Currently travelling, previously Digital Content Executive at @mediabrief. BA (Hons) Publishing Media.",766,255,775,1045,2015-09-27,en,0.733014354,0.244019139,0.7416267940000001,12,102,3,0,0,0,2018-08-07 15:48,bot
12534,8.94258E+17,Olivia,Olivia89y,,مقدسي وحمساوي,1586,0,4,287,2017-08-06,fa,5.526132404,0.0,0.013937281999999999,2,13,1,0,0,0,2018-05-20 03:46,bot
9356,738e1dfe78e5f5d33e14fd547eee8f48655c15f2d944f7d07efa622be5bae970,738e1dfe78e5f5d33e14fd547eee8f48655c15f2d944f7d07efa622be5bae970,738e1dfe78e5f5d33e14fd547eee8f48655c15f2d944f7d07efa622be5bae970,,my choice,136,59,18,237,2014-05-29,en,0.573839662,0.248945148,0.075949367,2,9,1,0,0,0,2015-01-21 10:57,bot
4946,EmBZRxqWDBW3OD0wO09dDhaTWnGmLmPR7LEm362yG0=,EmBZRxqWDBW3OD0wO09dDhaTWnGmLmPR7LEm362yG0=,EmBZRxqWDBW3OD0wO09dDhaTWnGmLmPR7LEm362yG0=,Gilan,It’s so simple to be wise. Just think of something stupid to say and then don’t say it.,16,103,186,161,2017-12-23,en,0.09937888199999999,0.639751553,1.155279503,20,87,3,0,0,1,2018-06-02 13:48,bot
8501,66b33eda904351d75b311b88838e41b10665e689090182d9defac0e2eae2f828,66b33eda904351d75b311b88838e41b10665e689090182d9defac0e2eae2f828,66b33eda904351d75b311b88838e41b10665e689090182d9defac0e2eae2f828,"London, England",lucky I am,3859,4502,3583,1455,2013-08-09,en,2.652233677,3.0941580760000003,2.462542955,3,10,1,0,0,1,2017-08-03 10:54,bot
4141,oHQennacZO2hQ8xUyUekSk9zpsWXQsQg+nu78QtrIrQ=,oHQennacZO2hQ8xUyUekSk9zpsWXQsQg+nu78QtrIrQ=,oHQennacZO2hQ8xUyUekSk9zpsWXQsQg+nu78QtrIrQ=,,hgfhg,12,354,2859,12,2019-01-20,en,1.0,29.5,238.25,1,5,1,0,0,0,2019-02-01 14:00,bot
5841,Hn+N4Ev3kYs4360EnUbyrSNWiBIqBQmX3RpYJFxzpU=,Hn+N4Ev3kYs4360EnUbyrSNWiBIqBQmX3RpYJFxzpU=,Hn+N4Ev3kYs4360EnUbyrSNWiBIqBQmX3RpYJFxzpU=,Chaharmahal   and Bakhtiari,هرگز حاضر نیستم برای عقیده ام بمیرم چون ممکن است عقیده ام اشتباه باشد!,45,191,228,194,2017-12-24,fa,0.231958763,0.984536082,1.175257732,14,70,1,0,0,1,2018-07-06 12:51,bot
3040,cW5CirbEb2S3gNgljt4ALMBteOhnSON0IrvvvCLwrS8=,cW5CirbEb2S3gNgljt4ALMBteOhnSON0IrvvvCLwrS8=,cW5CirbEb2S3gNgljt4ALMBteOhnSON0IrvvvCLwrS8=,تهران,بازیگوش؛ عاشق بچه ها؛ کنجکاو؛ دنبال خبرهای هیجانی؛ عاشق رهبرم,309,1787,1947,465,2017-05-01,en,0.664516129,3.843010753,4.187096774,6,61,1,0,0,1,2018-08-09 05:06,bot
7151,f65a101b7defc62a45ca4e224d6ad3f0423137bf75317845a4662379956f76f2,f65a101b7defc62a45ca4e224d6ad3f0423137bf75317845a4662379956f76f2,f65a101b7defc62a45ca4e224d6ad3f0423137bf75317845a4662379956f76f2,Нижний Новгород,флорист,7703,575,475,746,2013-12-12,ru,10.32573727,0.77077748,0.636729223,1,7,1,0,0,1,2015-12-28 19:31,bot
3119,MZZK0C39ebdV8ugeFiR6kcQ8JryKrZRedg2af9btW8=,MZZK0C39ebdV8ugeFiR6kcQ8JryKrZRedg2af9btW8=,MZZK0C39ebdV8ugeFiR6kcQ8JryKrZRedg2af9btW8=,,Done exploring the world…dealing with it now,889,65,108,1099,2015-08-04,en,0.808917197,0.059144677,0.098271156,6,44,1,0,0,0,2018-08-07 15:16,bot
10495,SOTRIklV4JWuYX0xaiNLuonDtaoX8ojrkZsoHlQmNxs=,SOTRIklV4JWuYX0xaiNLuonDtaoX8ojrkZsoHlQmNxs=,SOTRIklV4JWuYX0xaiNLuonDtaoX8ojrkZsoHlQmNxs=,"New York, NY","A Computer Systems Analyst, an avid biker who enjoys collecting jewelry",62,64,95,414,2013-06-19,en,0.149758454,0.154589372,0.229468599,11,71,1,0,0,1,2014-08-07 16:27,bot
3532,fxKAuY4DbtEFe8TchRIsv6yBUTqjuIvCOmCkNaTn0=,fxKAuY4DbtEFe8TchRIsv6yBUTqjuIvCOmCkNaTn0=,fxKAuY4DbtEFe8TchRIsv6yBUTqjuIvCOmCkNaTn0=,FBI,وقتی خوشبختی رو پیدا کردی، سوال پیچش نکن!,56,442,352,126,2018-05-22,en,0.444444444,3.5079365080000002,2.793650794,7,41,1,0,0,1,2018-09-25 15:15,bot
6290,zNJdXgARcd1nyiiJ23x6lF7U8eZZlkzWH0qvBeIkq04=,zNJdXgARcd1nyiiJ23x6lF7U8eZZlkzWH0qvBeIkq04=,zNJdXgARcd1nyiiJ23x6lF7U8eZZlkzWH0qvBeIkq04=,chabahar,"چقدر خوبه که آدما امید دارن
الهی هیچ وقت ناامید نشین",1,6,49,1,2018-04-07,en,1.0,6.0,49.0,11,52,1,0,0,1,2018-04-07 17:01,bot
5611,ymUsylV62BVFprnKLzwAq8hbThT8HQSCnGBZiKHwKc=,ymUsylV62BVFprnKLzwAq8hbThT8HQSCnGBZiKHwKc=,ymUsylV62BVFprnKLzwAq8hbThT8HQSCnGBZiKHwKc=,ساوه,"دوچیز بی‌ پایان هستند :     اول منظومه شمسی ، دوم نادانی بشر.
ظلم را با احترام به ارزش ها فریاد می زنم",24,122,149,144,2018-01-08,en,0.166666667,0.8472222220000001,1.034722222,19,102,3,0,0,1,2018-06-01 20:30,bot
4006,AjSIMYlvo3K42PDwnrNf4u8ovYCOF0XGrJIoJXxJhC0=,AjSIMYlvo3K42PDwnrNf4u8ovYCOF0XGrJIoJXxJhC0=,AjSIMYlvo3K42PDwnrNf4u8ovYCOF0XGrJIoJXxJhC0=,,"Web, Social Media for @MNKrk // FB // Twitter // Instagram //Pinterest // Youtube.",548,59,556,799,2015-12-11,en,0.685857322,0.073842303,0.695869837,9,82,2,0,0,0,2018-02-17 14:09,bot
10724,klFMCWjwHr1fpyviPflSC8tl9o502jSfyspVdiME9A=,klFMCWjwHr1fpyviPflSC8tl9o502jSfyspVdiME9A=,klFMCWjwHr1fpyviPflSC8tl9o502jSfyspVdiME9A=,United States,Shape Magazine,18,181,118,291,2014-05-15,en,0.06185567,0.621993127,0.40549828200000004,2,14,1,0,0,1,2015-03-02 11:11,bot
5548,emESKAPeTxZJbQkY8ibzI96aGBXi20I03KGg36rq2NA=,emESKAPeTxZJbQkY8ibzI96aGBXi20I03KGg36rq2NA=,emESKAPeTxZJbQkY8ibzI96aGBXi20I03KGg36rq2NA=,Tabriz,در زندگیم غیر زمستان خبری نیست,30,53,119,187,2017-11-18,en,0.160427807,0.28342246,0.636363636,6,30,1,0,0,1,2018-05-24 13:51,bot
9876,0c2a394346577c6399df35175e33cb2d89a72a619451246fa5af33bc8dbe043a,0c2a394346577c6399df35175e33cb2d89a72a619451246fa5af33bc8dbe043a,0c2a394346577c6399df35175e33cb2d89a72a619451246fa5af33bc8dbe043a,California,Short term finance made simple!,95,135,209,128,2014-05-09,en,0.7421875,1.0546875,1.6328125,5,31,1,0,0,1,2014-09-14 07:15,bot
6584,40x0BWmDXyniAymS8Mj4VYd1lm2J2hejRl2bElrTneY=,40x0BWmDXyniAymS8Mj4VYd1lm2J2hejRl2bElrTneY=,40x0BWmDXyniAymS8Mj4VYd1lm2J2hejRl2bElrTneY=,گرگان,خط می کشم روی اسمت با مدادی که نوک ندارد ، هیچوقت !,20,88,250,166,2017-11-24,en,0.120481928,0.5301204820000001,1.506024096,11,51,1,0,0,1,2018-05-09 17:43,bot
8396,31e0cf63ee2ad2e32ad236a7f33d0b3e3a3bb730c577b7ef89d4646b3fb97a16,31e0cf63ee2ad2e32ad236a7f33d0b3e3a3bb730c577b7ef89d4646b3fb97a16,31e0cf63ee2ad2e32ad236a7f33d0b3e3a3bb730c577b7ef89d4646b3fb97a16,,The world is a maze. Everyday I'm amazed.,9,1,32,5,2017-05-24,en,1.8,0.2,6.4,8,41,3,0,0,0,2017-05-29 19:25,bot
7303,0f50440d89eb1458128e5bbac378d1daa49356c322fb21b808f1381a2822a4ee,0f50440d89eb1458128e5bbac378d1daa49356c322fb21b808f1381a2822a4ee,0f50440d89eb1458128e5bbac378d1daa49356c322fb21b808f1381a2822a4ee,Санкт-Петербург,первым делом самолеты ...,1027,159,330,1132,2014-03-20,en,0.9072438159999999,0.140459364,0.291519435,3,25,4,0,0,1,2017-04-25 10:35,bot
3905,9QTPlvDP9CFc0bV7PB+2Y0+NSnReUPsZe6VTHUW8TI=,9QTPlvDP9CFc0bV7PB+2Y0+NSnReUPsZe6VTHUW8TI=,9QTPlvDP9CFc0bV7PB+2Y0+NSnReUPsZe6VTHUW8TI=,,My life was changed by a Love.,778,604,324,1057,2015-09-23,en,0.7360454120000001,0.571428571,0.306527909,7,30,2,0,0,0,2018-08-15 20:13,bot
9483,eb9e098be2ad9ee63b9489afea36defb445389962d101d465337aa932bd1f22a,eb9e098be2ad9ee63b9489afea36defb445389962d101d465337aa932bd1f22a,eb9e098be2ad9ee63b9489afea36defb445389962d101d465337aa932bd1f22a,LA,"Big fan of the Vampire Diaries , Teen Wolf , Ian Somerhalder, Tyler Hoechlin , Dylan Sprayberry , One Direction , BTR and Ian Nelson",59,175,265,277,2013-12-11,en,0.21299639,0.631768953,0.9566787,20,132,1,0,0,1,2014-09-14 07:17,bot
7673,c13fdd8eae87fa564b350336494f0b05c5e935041f91c558767afd2158d2fb3b,c13fdd8eae87fa564b350336494f0b05c5e935041f91c558767afd2158d2fb3b,c13fdd8eae87fa564b350336494f0b05c5e935041f91c558767afd2158d2fb3b,,"жив, здоров, не жалуюсь",509,133,799,1057,2014-06-03,ru,0.481551561,0.125827815,0.7559129609999999,4,23,1,0,0,0,2017-04-25 10:51,bot
9557,6b11047f22637af3c9b9bb56a0349fec8490c47733e86fc1c7e51cd4295cecaa,6b11047f22637af3c9b9bb56a0349fec8490c47733e86fc1c7e51cd4295cecaa,6b11047f22637af3c9b9bb56a0349fec8490c47733e86fc1c7e51cd4295cecaa,,Constitutional conservative-Pro life-Pro 2nd amendment-Christian,54,579,623,862,2013-08-27,en,0.062645012,0.671693735,0.7227378190000001,1,64,1,0,0,0,2016-01-06 16:25,bot
8439,69d731e6add637972730b7f0de7ece3cb5f97638b7a62101e785d7fc320e939e,69d731e6add637972730b7f0de7ece3cb5f97638b7a62101e785d7fc320e939e,69d731e6add637972730b7f0de7ece3cb5f97638b7a62101e785d7fc320e939e,Новосиб,Гуманитарий,3015,226,393,729,2013-12-29,en,4.135802469,0.31001371699999997,0.53909465,1,11,1,0,0,1,2015-12-28 20:35,bot
3835,x1QR9GJyf9MK0YTsE0Zo4CgXF6DooZkUVwdjMas9RY=,x1QR9GJyf9MK0YTsE0Zo4CgXF6DooZkUVwdjMas9RY=,x1QR9GJyf9MK0YTsE0Zo4CgXF6DooZkUVwdjMas9RY=,"Brooklyn, NY",One day I woke up & I felt bad because blink-182 broke up. Then I remembered all the small things and I went back to sleep and woke up the following morning.,994,208,1562,1133,2015-07-09,en,0.8773168579999999,0.183583407,1.378640777,30,157,3,0,0,1,2018-08-15 19:39,bot
9623,23daeaddd045c9fdbafa2183bb329a0df1adb5643d8d1af479613743201e2370,23daeaddd045c9fdbafa2183bb329a0df1adb5643d8d1af479613743201e2370,23daeaddd045c9fdbafa2183bb329a0df1adb5643d8d1af479613743201e2370,Россия,=*,3012,307,516,644,2014-03-24,en,4.6770186339999995,0.476708075,0.8012422359999999,0,2,1,0,0,1,2015-12-28 20:41,bot
9853,7f1a22637547d0eee85e5743201ef067f46629ef953b94ded2115647f584f05f,7f1a22637547d0eee85e5743201ef067f46629ef953b94ded2115647f584f05f,7f1a22637547d0eee85e5743201ef067f46629ef953b94ded2115647f584f05f,♠Питер♠,"пишу о жизни и политике. Вступаем в диалог, не стесняемся))) #followme #followbackRU",7465,630,1127,1310,2013-11-09,ru,5.698473282,0.480916031,0.860305344,12,84,2,2,0,1,2017-06-11 20:49,bot
2726,dEw0laWGosFesF3lemOR61IdCRefNRwFduJ4pBtEmc=,dEw0laWGosFesF3lemOR61IdCRefNRwFduJ4pBtEmc=,dEw0laWGosFesF3lemOR61IdCRefNRwFduJ4pBtEmc=,FBI,وقتی خوشبختی رو پیدا کردی، سوال پیچش نکن!,56,451,359,126,2018-05-22,en,0.444444444,3.5793650789999996,2.8492063489999997,7,41,1,0,0,1,2018-09-25 15:15,bot
3237,Fl5Dxlc1KCXL5OIn1Ewo8SQvpxixzLYQRYLj9BXB+0=,Fl5Dxlc1KCXL5OIn1Ewo8SQvpxixzLYQRYLj9BXB+0=,Fl5Dxlc1KCXL5OIn1Ewo8SQvpxixzLYQRYLj9BXB+0=,ایران - تهران - تورقوزآباد,همونجایی که بمب هسته ای میسازه😂,332,538,608,15,2018-09-30,en,22.13333333,35.86666667,40.53333333,5,31,1,0,0,1,2018-10-15 06:49,bot
2112,6Y49E5ed9WFgzDbq1vqjOPcsE58fupgFlRXnGvqgX2k=,6Y49E5ed9WFgzDbq1vqjOPcsE58fupgFlRXnGvqgX2k=,6Y49E5ed9WFgzDbq1vqjOPcsE58fupgFlRXnGvqgX2k=,,internet idiot extraordinaire,929,109,252,1106,2015-07-26,en,0.8399638340000001,0.098553345,0.22784810100000003,3,29,1,0,0,0,2018-08-05 19:23,bot
9115,e6258307501cba867389b0a30f37da213d7bfda0f53f503925c0cb9dec364096,e6258307501cba867389b0a30f37da213d7bfda0f53f503925c0cb9dec364096,e6258307501cba867389b0a30f37da213d7bfda0f53f503925c0cb9dec364096,Тула,Photographer,904,180,1645,1087,2014-05-04,en,0.8316467340000001,0.165593376,1.513339466,1,12,1,0,0,1,2017-04-25 10:20,bot
7477,c5e75eb8934cb7ae26006c532f8dee8027a40f9290b785c8a33c85f366f78886,c5e75eb8934cb7ae26006c532f8dee8027a40f9290b785c8a33c85f366f78886,c5e75eb8934cb7ae26006c532f8dee8027a40f9290b785c8a33c85f366f78886,USA,Lifelong food aficionado. Hardcore problem solver. Twitter lover. Typical bacon fanatic. Creator.,1,117,99,881,2013-08-17,en,0.001135074,0.132803632,0.112372304,12,97,6,0,0,1,2016-01-15 05:21,bot
2085,ojpW55EZC9fjaA9JlZWNleObz+ISWzysNNaWSJBqgck=,ojpW55EZC9fjaA9JlZWNleObz+ISWzysNNaWSJBqgck=,ojpW55EZC9fjaA9JlZWNleObz+ISWzysNNaWSJBqgck=,,در دایره قسمت ما نقطه تسلیمیم.لطف آنچه تو اندیشی حکم آنچه تو فرمایی,20,60,60,60,2018-05-06,en,0.333333333,1.0,1.0,12,67,2,0,0,0,2018-07-05 08:53,bot
10024,19a9d5009d948b6844f818b521ce279de27106fafa36a10d6e9736fb92e2524b,19a9d5009d948b6844f818b521ce279de27106fafa36a10d6e9736fb92e2524b,19a9d5009d948b6844f818b521ce279de27106fafa36a10d6e9736fb92e2524b,mother America,retired Barack Obama,305,55,65,537,2014-05-29,en,0.567970205,0.10242085699999999,0.12104283099999999,3,20,1,0,0,1,2015-11-17 14:08,bot
3629,s3Kofpk7Whzw88nF3rxdrVn6cCjy0MZhoYO3ln+nc4=,s3Kofpk7Whzw88nF3rxdrVn6cCjy0MZhoYO3ln+nc4=,s3Kofpk7Whzw88nF3rxdrVn6cCjy0MZhoYO3ln+nc4=,,"speed up! the gas pedal is waitng, and don't forget to follow me :-)",100,324,1706,1141,2015-10-11,en,0.087642419,0.283961437,1.495179667,13,68,2,0,0,0,2018-11-25 15:38,bot
6739,y1X9CNg9VP855jCi2LGJ8KzVdqVfrZthnManwa5ik=,y1X9CNg9VP855jCi2LGJ8KzVdqVfrZthnManwa5ik=,y1X9CNg9VP855jCi2LGJ8KzVdqVfrZthnManwa5ik=,Karaj,با آدمایی که تکلیفشون با خودشون روشن نیست دوست نشین چون شما رو هم بلاتکلیف میکنن!,37,276,351,299,2017-12-24,en,0.123745819,0.923076923,1.173913043,16,81,1,0,0,1,2018-10-19 11:59,bot
8885,4218156466,ELEVEN GOP,ELEVEN_GOP,"Tennessee, USA",This is our back-up account in case anything happens to @TEN_GOP,115,59279,30227,617,2015-11-18,en,0.186385737,96.07617504,48.99027553,9,64,1,0,0,1,2017-07-27 02:19,bot
7169,f8bf9cf58fbfd4b6361f010191cac690dab678b94b782e316677345d255040ae,f8bf9cf58fbfd4b6361f010191cac690dab678b94b782e316677345d255040ae,f8bf9cf58fbfd4b6361f010191cac690dab678b94b782e316677345d255040ae,"New York, NY",Life isn't about finding yourself. Life is about creating yourself,11,5,41,6,2017-05-17,en,1.8333333330000001,0.833333333,6.833333333,10,66,2,0,0,1,2017-05-23 10:04,bot
5275,CbFAgohBRTfok7XSiAAdY1xaGikyOUQZhqEWKtoY78I=,CbFAgohBRTfok7XSiAAdY1xaGikyOUQZhqEWKtoY78I=,CbFAgohBRTfok7XSiAAdY1xaGikyOUQZhqEWKtoY78I=,"Isfahan,   IRI","ﭼﺮﺍ ﺩﻟﺖ ﮔﺮﻓﺘﻪ؟؟؟
 ﺍﮔﺮ ﺩﻭﺳﺘﺖ ﺩﺍﺭﻡ ﻫﺎﯾﺖ ﺭﺍ ﻧﺸﻨﯿﺪﻩ ﮔﺮﻓﺖ،ﻏﺼﻪ ﻧﺨﻮﺭ!
 ﺍﮔﺮ ﺭﻓﺖ،ﮔﺮﯾﻪ ﻧﮑﻦ!",32,6,41,493,2017-12-08,fa,0.064908722,0.012170385,0.0831643,11,81,1,0,0,1,2019-04-15 11:15,bot
2978,tlclqryf1mi+62As2ZOouXQsW0A3gagBWCWnM3AhrI=,tlclqryf1mi+62As2ZOouXQsW0A3gagBWCWnM3AhrI=,tlclqryf1mi+62As2ZOouXQsW0A3gagBWCWnM3AhrI=,Islamic Republic of Iran,دکترای روانشناسی ندارم؛ اصلا دکترا چیه!؟ مگه داریم!؟,221,366,341,143,2018-05-06,en,1.545454545,2.559440559,2.384615385,7,52,1,0,0,1,2018-09-26 16:40,bot
4896,bD8ghDtBNziH0jHxfhCwtYvsl6IhYSeg7+L5rQs2Gzg=,bD8ghDtBNziH0jHxfhCwtYvsl6IhYSeg7+L5rQs2Gzg=,bD8ghDtBNziH0jHxfhCwtYvsl6IhYSeg7+L5rQs2Gzg=,Gorgan,ترانه,13,6,39,113,2017-12-07,en,0.115044248,0.053097345,0.34513274299999996,1,5,1,0,0,1,2018-03-30 09:55,bot
3343,j+rxlkfqIEn4Ryha9WJ0DTvv3sKmz8aQXd9QxxR2IE=,j+rxlkfqIEn4Ryha9WJ0DTvv3sKmz8aQXd9QxxR2IE=,j+rxlkfqIEn4Ryha9WJ0DTvv3sKmz8aQXd9QxxR2IE=,,"caring for my passion, learning patience. Art historian and museum worker",707,129,965,1054,2015-09-27,en,0.670777989,0.12239089199999999,0.915559772,11,73,2,0,0,0,2018-08-16 18:36,bot
810,KhX5JloJBQjNUYKTAPIB4B7YMuW2fjmbTS9Q12KuK4E=,KhX5JloJBQjNUYKTAPIB4B7YMuW2fjmbTS9Q12KuK4E=,KhX5JloJBQjNUYKTAPIB4B7YMuW2fjmbTS9Q12KuK4E=,,when I was a child I was a child but now I am old enough to know that I am not child any more :-),734,160,854,955,2016-01-04,en,0.768586387,0.167539267,0.894240838,24,97,2,0,0,0,2018-08-16 18:47,bot
10693,fuLfIaCVdShhEWxvZldBbq03JIqxVwJcHEYTr8N5AM=,fuLfIaCVdShhEWxvZldBbq03JIqxVwJcHEYTr8N5AM=,fuLfIaCVdShhEWxvZldBbq03JIqxVwJcHEYTr8N5AM=,USA,"To live a creative life, we must lose our fear of being wrong",214,98,105,662,2013-07-25,en,0.32326284,0.148036254,0.158610272,13,61,1,0,0,1,2015-05-18 23:02,bot
